"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene","Query","Source","Hit_accession","Hit_description","Query_length","Hit_length","Identity%","bitscore","evalue","Coverage","Organism","Gene_ontology_IDs"
"18",1173.83691915364,0.613207510462765,0.17050150399567,3.59649326306434,0.000322535932845398,0.049653850765113,"Pver_gene_g18609","Pver_g18609.t1","swiss-prot","P08419","Chymotrypsin-like elastase family member 2A (EC 3.4.21.71) (Elastase-2) (Elastase-2A)",560,66,48.5,54.7,5.89e-07,"24.535315990000001","Sus scrofa (Pig)","GO:0004252; GO:0005615; GO:0006508"
"19",19.2445093459635,7.48570746691306,1.25346141706456,5.97202862808778,2.34321398635826e-09,3.48709294736548e-06,"Pver_gene_g10691","Pver_g10691.t1","swiss-prot","Q9Y6A2","Cholesterol 24-hydroxylase (CH24H) (EC 1.14.14.25) (Cholesterol 24-monooxygenase) (Cholesterol 24S-hydroxylase) (Cytochrome P450 46A1)",499,480,38.958,342,1.27e-111,"96","Homo sapiens (Human)","GO:0005506; GO:0005783; GO:0005789; GO:0006699; GO:0006707; GO:0006805; GO:0007399; GO:0008395; GO:0016021; GO:0016125; GO:0020037; GO:0030054; GO:0030425; GO:0033781; GO:0042448; GO:0098793; GO:0098794; GO:1900271"
"20",301.746062452111,1.68237287772982,0.292548970744136,5.75073934955399,8.88540128403315e-09,9.9172185081415e-06,"Pver_gene_g13843","Pver_g13843.t1","trembl","A0A2B4SQL9","Uncharacterized protein",208,207,92.8,296,1.26e-99,"100","Stylophora pistillata (Smooth cauliflower coral)","GO:0016021"
"21",8.20054194592093,6.2518769628616,1.39536133104491,4.480471705619,7.44782532122991e-06,0.00302280146787554,"Pver_gene_g2914","Pver_g2914.t1","swiss-prot","Q6S004","Kinesin-related protein 6 (Kinesin family member 6) (Kinesin-13)",877,331,58.6,389,6.26e-119,"32.13592233","Dictyostelium discoideum (Slime mold)","GO:0003777; GO:0005524; GO:0005737; GO:0005813; GO:0005871; GO:0005874; GO:0007018; GO:0007052; GO:0008017; GO:0016887"
"22",70.2260843160379,1.62398357083665,0.387981897447825,4.18571995631584,2.84263644426803e-05,0.00793184400339665,"Pver_gene_g15193","Pver_g15193.t1","swiss-prot","Q5VU69","Uncharacterized protein C1orf189",122,44,47.7,44.7,7.91e-06,"43.564356439999997","Homo sapiens (Human)",NA
"23",89.0053567087655,1.4893504774838,0.411340225712878,3.62072655282538,0.000293776879112997,0.0468416741714277,"Pver_gene_g2714","Pver_g2714.t1","swiss-prot","P34925","Tyrosine-protein kinase RYK (EC 2.7.10.1)",514,162,29.012,66.2,3.5e-10,"26.68863262","Homo sapiens (Human)","GO:0004888; GO:0005109; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0005887; GO:0007165; GO:0007169; GO:0007399; GO:0007409; GO:0007411; GO:0007416; GO:0016020; GO:0016021; GO:0016055; GO:0016301; GO:0017147; GO:0018108; GO:0022008; GO:0022038; GO:0030182; GO:0031175; GO:0033278; GO:0035567; GO:0036518; GO:0042813; GO:0043235; GO:0043410; GO:0048705; GO:0048843; GO:0060070; GO:0071679; GO:1904929; GO:1904938; GO:1904948; GO:1904953"
"24",119.849925423648,1.64133897563812,0.425172942608977,3.86040317045204,0.000113200092994248,0.0224614140076808,"Pver_gene_g2711","Pver_g2711.t1","trembl","A0A2B4S2T9","Uncharacterized protein",3504,1686,84.1,2717,0,"85.065590310000005","Stylophora pistillata (Smooth cauliflower coral)",NA
"25",8.93977984355464,6.37784279124326,1.32713904947711,4.80570803319828,1.54204798673007e-06,0.00076494147075071,"Pver_gene_g5444","Pver_g5444.t1","swiss-prot","Q80YA8","Protein crumbs homolog 2 (crumbs2) (Crumbs-like protein 2)",354,119,51.3,129,1.99e-31,"9.2823712950000008","Mus musculus (Mouse)","GO:0001707; GO:0001756; GO:0005509; GO:0005886; GO:0007157; GO:0010470; GO:0010718; GO:0010951; GO:0014028; GO:0016021; GO:0016324; GO:0019828; GO:0030513; GO:0032991; GO:0044877; GO:0045197; GO:0045199; GO:0055111; GO:0072358"
"26",11.2282699899019,6.70696005576621,1.47346969317811,4.55181405278857,5.3185332595944e-06,0.00235303750198433,"Pver_gene_g14358","Pver_g14358.t1","swiss-prot","Q569U0","Unconventional myosin-XIX",1009,826,43.1,617,0,"85.066941299999996","Xenopus laevis (African clawed frog)","GO:0003774; GO:0003779; GO:0005524; GO:0005739; GO:0005741; GO:0016459; GO:0016887; GO:0032465; GO:0090140"
"27",45.5160292988928,1.50516882569174,0.370888573400886,4.05827769750358,4.94359614922367e-05,0.0126118200046909,"Pver_novel_gene_536_5de57afd","Pver_novel_model_541_5de57afd","trembl","A0A2B4SQQ6","Tropomyosin alpha-1 chain",124,103,90.3,199,2.57e-60,"25.4950495","Stylophora pistillata (Smooth cauliflower coral)","GO:0016021"
"28",751.081272605832,0.914227468312368,0.237154055465008,3.85499403128386,0.000115732452714552,0.0224646754410486,"Pver_gene_g11069","Pver_g11069.t1","trembl","A0A3M6TW82","Uncharacterized protein",155,154,56.5,151,1.56e-44,"145.2830189","Pocillopora damicornis",NA
"29",937.689923005286,0.946459673134155,0.258245365405056,3.66496286060987,0.000247374477969028,0.0409038280330639,"Pver_gene_g11068","Pver_g11068.t1","trembl","A0A3M6TW82","Uncharacterized protein",155,154,59.1,158,2.79e-47,"145.2830189","Pocillopora damicornis",NA
"30",71.7833942449987,1.29083586679945,0.311575060707341,4.14293706264226,3.42886067609046e-05,0.009277665750549,"Pver_gene_g5049","Pver_g5049.t1","swiss-prot","A8CEP3","Calmodulin (CaM)",179,145,45.5,130,4.25e-38,"97.315436239999997","Saccharina japonica (Sweet kelp) (Laminaria japonica)","GO:0005509; GO:0019722"
"31",10.2651190036788,6.57809125095883,1.3078229091114,5.02980273944607,4.9098470100301e-07,0.00036533353293799,"Pver_gene_g6296","Pver_g6296.t1","swiss-prot","Q32PN7","Zinc finger protein DZIP1L (DAZ-interacting protein 1-like protein)",1035,290,34.1,160,4.53e-39,"38.359788360000003","Danio rerio (Zebrafish) (Brachydanio rerio)","GO:0003676; GO:0005737; GO:0005814; GO:0032880; GO:0036064; GO:0046872; GO:0060271"
"32",6.15147080826981,5.83792178908426,1.45871159786615,4.00210829722897,6.27805490757558e-05,0.0143735262230109,"Pver_gene_g6295","Pver_g6295.t1","swiss-prot","O94888","UBX domain-containing protein 7",509,520,43.7,397,3.83e-133,"106.33946829999999","Homo sapiens (Human)","GO:0005654; GO:0005829; GO:0008134; GO:0016604; GO:0031625; GO:0034098; GO:0043130; GO:0043687"
"33",9.6696044206246,6.49071717148712,1.33187536008591,4.87336680743795,1.09712244832749e-06,0.000612262896319761,"Pver_gene_g26291","Pver_split_gene_g26291-g26291.t1-m809","swiss-prot","Q9DC50","Peroxisomal carnitine O-octanoyltransferase (COT) (EC 2.3.1.137)",635,603,44.1,502,1.39e-170,"98.529411760000002","Mus musculus (Mouse)","GO:0005739; GO:0005777; GO:0006091; GO:0006631; GO:0006635; GO:0008458; GO:0009437; GO:0015908; GO:0015936; GO:0042493; GO:0043231; GO:0051791"
"34",343.056605191711,-0.601481579128581,0.136134612343525,-4.41828546593858,9.94869640448287e-06,0.00343632851999314,"Pver_gene_g1697","Pver_g1697.t1","swiss-prot","Q6PB44","Tyrosine-protein phosphatase non-receptor type 23 (EC 3.1.3.48)",2717,728,41.346,565,2.26e-166,"43.026004729999997","Mus musculus (Mouse)","GO:0004725; GO:0005634; GO:0005654; GO:0005737; GO:0005768; GO:0005769; GO:0005829; GO:0010633; GO:0015031; GO:0016604; GO:0019901; GO:0032456; GO:0036064; GO:0043162; GO:0045022; GO:0060271; GO:0061357; GO:1903387; GO:1903393; GO:2000643"
"35",285.235087620129,1.5537736881229,0.297500991004113,5.22275130203321,1.76284078333594e-07,0.000143094594130969,"Pver_gene_g9760","Pver_g9760.t1","trembl","A0A3M6TDP9","Uncharacterized protein",93,92,98.9,189,8.55e-61,"100","Pocillopora damicornis",NA
"36",249.818356476256,-0.809949892329942,0.213310295886931,-3.79705015626282,0.000146428170639939,0.0256364144243924,"Pver_gene_g3352","Pver_g3352.t1","swiss-prot","P50213","Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit alpha) (NAD(+)-specific ICDH subunit alpha)",516,362,70.4,523,0,"98.907103829999997","Homo sapiens (Human)","GO:0000287; GO:0004449; GO:0005634; GO:0005739; GO:0005759; GO:0005975; GO:0006099; GO:0006102; GO:0051287"
"37",12.4016601073052,6.84970856868308,1.36630850736988,5.01329570279018,5.35055728091338e-07,0.000367500968932889,"Pver_gene_g4738","Pver_g4738.t1","swiss-prot","Q96J88","Epithelial-stromal interaction protein 1",201,139,33.8,49.7,4.25e-06,"43.710691820000001","Homo sapiens (Human)",NA
"38",14.5849835080743,7.08192124709323,1.31015606055572,5.40540280681474,6.46629075943667e-08,6.41527891011222e-05,"Pver_gene_g13665","Pver_g13665.t1","swiss-prot","E9PV86","Multiple C2 and transmembrane domain-containing protein 1",998,83,33.7,58.5,2.79e-07,"8.7276550999999998","Mus musculus (Mouse)","GO:0005509; GO:0005789; GO:0016021; GO:0030054; GO:0030336; GO:0030672; GO:0045806; GO:0046928; GO:0055037; GO:1902883"
"39",640.080807613764,0.773438972918298,0.190069280734888,4.0692476444792,4.71651945539318e-05,0.0123864124168252,"Pver_gene_g5460","Pver_g5460.t1","trembl","A0A2B4S972","Uncharacterized protein",69,68,94.1,122,2.98e-35,"100","Stylophora pistillata (Smooth cauliflower coral)","GO:0016021"
"40",186.680335138406,2.24722511914366,0.555327233134233,4.0466683156532,5.19517728276311e-05,0.0127422765204477,"Pver_gene_g17874","Pver_g17874.t1","swiss-prot","B8V7S0","CUB and peptidase domain-containing protein 1 (Fragment)",323,262,55,261,3.33e-83,"60.229885060000001","Acropora millepora (Staghorn coral) (Heteropora millepora)","GO:0004252; GO:0005576"
"41",290.941972382368,1.2150180760082,0.267421875970263,4.54345057448968,5.53407856889583e-06,0.00235303750198433,"Pver_gene_g17997","Pver_g17997.t1","trembl","A0A2B4S9Q8","Uncharacterized protein",75,76,40.8,54.7,8.33e-07,"22.093023259999999","Stylophora pistillata (Smooth cauliflower coral)","GO:0016021"
"42",228.728243363054,1.58709020535029,0.372717100818904,4.25816309974311,2.06113551655148e-05,0.00593673517009295,"Pver_gene_g19202","Pver_g19202.t2","trembl","A0A2B4SRK2","Uncharacterized protein",111,109,82.6,152,8.12e-46,"98.198198199999993","Stylophora pistillata (Smooth cauliflower coral)",NA
"43",184.110789965758,1.14389019024147,0.289064015229873,3.95722099595071,7.5826773032931e-05,0.0165135916197815,"Pver_gene_g574","Pver_g574.t1","swiss-prot","P11031","Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4) (PC4) (SUB1 homolog) (Single-stranded DNA-binding protein p9) (p14)",111,65,56.9,89,6.55e-23,"51.181102359999997","Mus musculus (Mouse)","GO:0003678; GO:0003690; GO:0003697; GO:0003713; GO:0005634; GO:0005654; GO:0005667; GO:0005730; GO:0006357; GO:0033613; GO:0042802; GO:0051260; GO:0060261; GO:0060395"
"44",202.250569890328,1.23323883413952,0.276224850475296,4.46461942876432,8.02111973143824e-06,0.00311393817747878,"Pver_gene_g8708","Pver_g8708.t1","trembl","A0A1S3JVB1","uncharacterized protein LOC106176403 isoform X4",404,184,52.7,183,3.75e-47,"19.763694950000001","Lingula unguis",NA
"45",163.554162702524,3.91055764243334,0.536799119970104,7.28495539011153,3.21776759297645e-13,1.43657234188434e-09,"Pver_gene_g2709","Pver_g2709.t1","trembl","A0A2B4S4H0","Uncharacterized protein",143,138,80.4,196,7.94e-62,"92.617449660000005","Stylophora pistillata (Smooth cauliflower coral)",NA
"46",330.961423778927,1.06878151719375,0.166238069429382,6.42922238487477,1.28258370444997e-10,2.29043797940676e-07,"Pver_gene_g11301","Pver_g11301.t1","swiss-prot","D4ABL6","Multiple C2 and transmembrane domain-containing protein 1",802,688,44.5,577,0,"72.727272729999996","Rattus norvegicus (Rat)","GO:0005509; GO:0005789; GO:0016021; GO:0030054; GO:0030336; GO:0030672; GO:0045806; GO:0046928; GO:0048168; GO:0055037; GO:1902883"
"47",30.2290972258839,-1.76290527024728,0.450616363380965,-3.91220872899564,9.14558112804476e-05,0.0189909055563515,"Pver_gene_g6669","Pver_g6669.t1","swiss-prot","Q7ZUB3","Tetraspanin-31 (Tspan-31) (Sarcoma-amplified sequence homolog)",216,216,41.7,164,9.07e-50,"101.8867925","Danio rerio (Zebrafish) (Brachydanio rerio)","GO:0016021"
"48",9.41807573920505,6.45071398432434,1.33256602398616,4.84082129381331,1.29303614030358e-06,0.000679148217457097,"Pver_gene_g10381","Pver_g10381.t2","swiss-prot","Q6P9J9","Anoctamin-6 (Small-conductance calcium-activated nonselective cation channel) (SCAN channel) (Transmembrane protein 16F)",637,278,37.8,155,2.5e-38,"30.515916579999999","Mus musculus (Mouse)","GO:0002407; GO:0002543; GO:0005227; GO:0005229; GO:0005244; GO:0005247; GO:0005623; GO:0005829; GO:0005886; GO:0005887; GO:0006812; GO:0006821; GO:0007596; GO:0017121; GO:0017128; GO:0030501; GO:0032060; GO:0034707; GO:0034767; GO:0035590; GO:0035630; GO:0035725; GO:0042803; GO:0043065; GO:0045332; GO:0045794; GO:0046872; GO:0046931; GO:0060100; GO:0061588; GO:0061589; GO:0061590; GO:0061591; GO:0070588; GO:0090026; GO:0097045; GO:1902476; GO:1903766; GO:2000353"
"49",7.88128609474538,6.19899836507504,1.41403255596885,4.38391488152668,1.16565333611164e-05,0.00385485875486697,"Pver_gene_g13578","Pver_g13578.t1","trembl","A0A2B4RZC4","Collagen alpha-1(XII) chain",307,119,37.8,70.1,1.69e-09,"7.1686746990000003","Stylophora pistillata (Smooth cauliflower coral)","GO:0005581"
"50",58.7329832252934,-1.37476114126912,0.350760804345792,-3.91936933727018,8.87809765263154e-05,0.0188744128429398,"Pver_gene_g9098","Pver_g9098.t1","swiss-prot","Q9Y5Z4","Heme-binding protein 2 (Placental protein 23) (PP23) (Protein SOUL)",271,175,39.429,117,8.28e-31,"85.365853659999999","Homo sapiens (Human)","GO:0005576; GO:0005737; GO:0005739; GO:0010917; GO:0010940; GO:0020037; GO:0035578; GO:0035794; GO:0043312; GO:0070062"
"51",185.733533679846,-2.63542994395989,0.557013621639465,-4.73135636468458,2.23024598456229e-06,0.00104809823137667,"Pver_gene_g11077","Pver_g11077.t1","swiss-prot","Q9NPA2","Matrix metalloproteinase-25 (MMP-25) (EC 3.4.24.-) (Leukolysin) (Membrane-type matrix metalloproteinase 6) (MT-MMP 6) (MTMMP6) (Membrane-type-6 matrix metalloproteinase) (MT6-MMP) (MT6MMP)",533,499,34.9,278,1.22e-85,"88.790035590000002","Homo sapiens (Human)","GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0006954; GO:0008270; GO:0016020; GO:0016021; GO:0030198; GO:0030574; GO:0031012; GO:0031225; GO:0035579; GO:0043312; GO:0060022"
"52",58.7077408373381,2.0645305158828,0.519399525858136,3.97484097135408,7.0426298651171e-05,0.0157209105164076,"Pver_gene_g6562","Pver_g6562.t1","swiss-prot","Q5I597","Betaine--homocysteine S-methyltransferase 1 (EC 2.1.1.5)",369,366,60.7,458,2.87e-160,"89.926289929999996","Bos taurus (Bovine)","GO:0005737; GO:0006579; GO:0008270; GO:0009086; GO:0032259; GO:0047150"
"53",258.983092569741,1.72607797016982,0.2607362497877,6.62001532803839,3.59161624889783e-11,1.06898471621362e-07,"Pver_gene_g7085","Pver_g7085.t1","swiss-prot","P22676","Calretinin (CR) (29 kDa calbindin)",261,228,33.3,106,3.13e-26,"84.132841330000005","Homo sapiens (Human)","GO:0005509; GO:0005634; GO:0005829; GO:0005921; GO:0030425; GO:0032420; GO:0032437; GO:0043005; GO:0045202; GO:0097060; GO:0098688; GO:0098793; GO:0099509; GO:0099534; GO:1900271"
"54",1189.22980531209,-0.454640539749583,0.124019753004518,-3.66587199809228,0.00024649720498219,0.0409038280330639,"Pver_gene_g8360","Pver_g8360.t1","swiss-prot","B8V7Q1","Protocadherin-like protein",4522,336,75.9,537,2.75e-151,"7.5218267289999998","Acropora millepora (Staghorn coral) (Heteropora millepora)","GO:0005509; GO:0005886; GO:0007156; GO:0016021"
"55",125.564284805035,1.03486076785279,0.257304986377668,4.02192270900588,5.77250013108308e-05,0.0135638562290634,"Pver_gene_g18421","Pver_g18421.t1","no_hit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",7.64931646681204,6.15470174367367,1.39339916127711,4.41704137243246,1.00061083570189e-05,0.00343632851999314,"Pver_gene_g6373","Pver_g6373.t1","swiss-prot","Q8IWV2","Contactin-4 (Brain-derived immunoglobulin superfamily protein 2) (BIG-2)",1111,948,29.1,330,1.57e-95,"92.397660819999999","Homo sapiens (Human)","GO:0005576; GO:0005886; GO:0007156; GO:0007158; GO:0007399; GO:0007409; GO:0007411; GO:0007413; GO:0007420; GO:0030424; GO:0031175; GO:0031225; GO:0045665; GO:0048167; GO:0070593; GO:0098632"
"57",778.220974373945,1.6944649540376,0.258924218970807,6.5442505176723,5.9794491781937e-11,1.33476254280229e-07,"Pver_gene_g26032","Pver_g26032.t1","swiss-prot","O97341","Calmodulin (CaM)",153,150,46,130,2.15e-38,"100.6711409","Suberites domuncula (Sponge)","GO:0005509; GO:0019722"
"58",113.225794669988,1.06646460797532,0.245425760558588,4.34536539908465,1.39044011926966e-05,0.00443401422319957,"Pver_gene_g26548","Pver_g26548.t1","swiss-prot","Q61457","G1/S-specific cyclin-E1",433,310,51.3,326,1.46e-107,"75.980392159999994","Mus musculus (Mouse)","GO:0000079; GO:0000082; GO:0000122; GO:0000307; GO:0000723; GO:0005634; GO:0005654; GO:0005737; GO:0005813; GO:0006270; GO:0006468; GO:0007129; GO:0016055; GO:0016301; GO:0016538; GO:0019901; GO:0044772; GO:0044877; GO:0045597; GO:0051301; GO:0051726; GO:0070192; GO:0097134; GO:1900087; GO:1903827"
