"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene","Query","Source","Hit_accession","Hit_description","Query_length","Hit_length","Identity%","bitscore","evalue","Coverage","Organism","Gene_ontology_IDs"
"11",149.259294810238,10.7654742035455,1.06110994952541,10.1454841775448,3.47053132276082e-24,1.13692848902595e-22,"Pver_gene_g7875","Pver_g7875.t1","trembl","A0A2B4RLG7","Uncharacterized protein",428,353,92.351,507,5.53e-177,"100","Stylophora pistillata (Smooth cauliflower coral)",NA
"12",128.527206472776,10.5475072788965,1.19882468812682,8.79820659630988,1.3901992775434e-18,2.45306981610158e-17,"Pver_gene_g7876","Pver_g7876.t2","trembl","A0A2B4RIA4","ShKT domain-containing protein",1160,1160,91.8,1869,0,"102.2026432","Stylophora pistillata (Smooth cauliflower coral)",NA
"13",383.143179309673,12.1280292544049,1.1089178603238,10.9368147888461,7.68526979464357e-28,3.59448401720558e-26,"Pver_gene_g7877","Pver_g7877.t1","trembl","A0A3M6TVV2","Uncharacterized protein",270,240,100,452,6.99e-160,"100","Pocillopora damicornis",NA
"14",2247.66581312945,8.37824634690092,1.68044615510001,4.98572734477311,6.17291455552102e-07,2.32314632133132e-06,"Pver_gene_g7870","Pver_g7870.t1","swiss-prot","P27393","Collagen alpha-2(IV) chain",549,332,46.7,92.8,3.03e-18,"18.831537149999999","Ascaris suum (Pig roundworm) (Ascaris lumbricoides)","GO:0005201; GO:0005581; GO:0005604"
"15",66.551498511726,9.60608076708384,1.14571430424963,8.38435963612695,5.10026392019593e-17,7.30676036650022e-16,"Pver_gene_g7871","Pver_g7871.t1","swiss-prot","A6QPB3","Collagen alpha-1(XVII) chain (180 kDa bullous pemphigoid antigen 2) (Bullous pemphigoid antigen 2) [Cleaved into: 120 kDa linear IgA disease antigen homolog]",155,45,51.1,50.1,1.5e-06,"3.0549898170000001","Bos taurus (Bovine)","GO:0005201; GO:0005581; GO:0005604; GO:0005615; GO:0016021; GO:0030056; GO:0030198; GO:0031012; GO:0031581"
"16",101.558744732595,10.2151724572047,1.11295343714818,9.17843650618478,4.37395736152891e-20,9.10439811123605e-19,"Pver_gene_g7872","Pver_g7872.t1","trembl","A0A2B4RM61","Uncharacterized protein",176,130,91.5,194,2.16e-60,"79.754601230000006","Stylophora pistillata (Smooth cauliflower coral)",NA
"17",457.368985259615,12.3825297832735,1.07189705227466,11.5519767098871,7.21418277901796e-31,4.78725770053807e-29,"Pver_gene_g7873","Pver_g7873.t1","swiss-prot","Q63870","Collagen alpha-1(VII) chain (Long-chain collagen) (LC collagen)",83,48,62.5,47.8,1.01e-06,"1.6304347830000001","Mus musculus (Mouse)","GO:0003429; GO:0004867; GO:0005576; GO:0005581; GO:0005604; GO:0005615; GO:0007155; GO:0031012; GO:0042802; GO:0062023"
"18",143.722435729199,2.89001099308166,0.381075900273487,7.58381989259247,3.35526849222982e-14,3.16144472981461e-13,"Pver_gene_g7878","Pver_g7878.t1","trembl","A0A3M6TVW9","Uncharacterized protein",685,688,97.1,1296,0,"100.7320644","Pocillopora damicornis",NA
"19",117.463753734442,1.54560283439856,0.401102180244884,3.85338926219481,0.000116493963201415,0.00034259815541507,"Pver_gene_g7879","Pver_g7879.t1","swiss-prot","Q1LZ71","Protein lifeguard 2 (Fas apoptotic inhibitory molecule 2)",245,231,44.6,204,5.87e-64,"73.101265819999995","Bos taurus (Bovine)","GO:0002931; GO:0005783; GO:0005794; GO:0006915; GO:0016021; GO:0021549; GO:0021680; GO:0021681; GO:0021702; GO:0030054; GO:0043523; GO:0043524; GO:0045121; GO:0045211; GO:1902042"
"20",18.1430762672669,7.71629827213761,1.2950451931007,5.95832354982348,2.54838599172155e-09,1.24673401636586e-08,"Pver_gene_g6471","Pver_g6471.t2","trembl","A0A2B4S630","Uncharacterized protein",696,676,55.6,796,0,"101.3493253","Stylophora pistillata (Smooth cauliflower coral)","GO:0003824"
"21",43.5421809683321,5.58560528010575,1.1680008340862,4.78219288642524,1.73393176313785e-06,6.23540815609181e-06,"Pver_gene_g1268","Pver_g1268.t1","swiss-prot","O49627","Iron-sulfur cluster assembly protein 1 (AtISU1) (AtIscU1) (Protein ISCU-LIKE 1) (NifU-like N-terminal domain-containing protein ISU1) (NifU-like protein ISU1)",159,124,82.3,215,1.66e-71,"74.251497009999994","Arabidopsis thaliana (Mouse-ear cress)","GO:0005198; GO:0005623; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0006879; GO:0008198; GO:0016226; GO:0051537; GO:0051539"
"22",3532.11019743267,7.84456238578986,1.47087178607445,5.33327408959684,9.64575461251941e-08,3.96241475193654e-07,"Pver_gene_g1267","Pver_g1267.t1","swiss-prot","P19253","60S ribosomal protein L13a (Transplantation antigen P198) (Tum-P198 antigen)",202,200,63,269,1.26e-91,"98.522167490000001","Mus musculus (Mouse)","GO:0003729; GO:0003735; GO:0005840; GO:0006412; GO:0017148; GO:0022625; GO:0032496; GO:0042592; GO:0048246; GO:0060425; GO:0071346; GO:0097452; GO:1901194; GO:1990904"
"23",21.4153005005255,7.97294449627045,1.23749570950702,6.44280576895626,1.17284753741788e-10,6.85691888592805e-10,"Pver_gene_g1260","Pver_g1260.t3","swiss-prot","O75096","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)",2917,298,45.3,182,3.1e-44,"15.64304462","Homo sapiens (Human)","GO:0001822; GO:0001942; GO:0005509; GO:0005886; GO:0006897; GO:0009953; GO:0009954; GO:0009986; GO:0014069; GO:0016021; GO:0016055; GO:0030279; GO:0030425; GO:0030971; GO:0031594; GO:0034185; GO:0042475; GO:0042733; GO:0042803; GO:0043025; GO:0044853; GO:0048813; GO:0050731; GO:0050771; GO:0050808; GO:0051124; GO:0051290; GO:0060173; GO:0071340; GO:0090090; GO:0097060; GO:0097104; GO:0097105; GO:0097110; GO:0150094; GO:1901631; GO:1904395"
"24",224.455481962778,1.3561339026205,0.317486935731147,4.27146364148003,1.94194192046349e-05,6.30319275521679e-05,"Pver_gene_g4728","Pver_g4728.t1","swiss-prot","P56564","Excitatory amino acid transporter 1 (Glial high affinity glutamate transporter) (High-affinity neuronal glutamate transporter) (GluT-1) (Sodium-dependent glutamate/aspartate transporter 1) (GLAST-1) (Solute carrier family 1 member 3)",552,510,49.02,440,1.6e-148,"93.922651930000001","Mus musculus (Mouse)","GO:0005313; GO:0005314; GO:0005743; GO:0005886; GO:0005887; GO:0007605; GO:0009416; GO:0009449; GO:0009611; GO:0009986; GO:0010035; GO:0015172; GO:0015501; GO:0015813; GO:0016323; GO:0016595; GO:0016597; GO:0021545; GO:0031223; GO:0042493; GO:0042995; GO:0043005; GO:0043025; GO:0043197; GO:0043200; GO:0043490; GO:0045202; GO:0046677; GO:0046872; GO:0048667; GO:0050806; GO:0050885; GO:0051938; GO:0070779; GO:0071805; GO:0071944; GO:0098712; GO:0140009; GO:1902476"
"25",41.2580481353155,8.90427206922405,1.131861144525,7.86692971332701,3.63450703526799e-15,3.98001588460094e-14,"Pver_gene_g2183","Pver_g2183.t2","swiss-prot","Q0IIG8","Ras-related protein Rab-18",192,147,78.2,244,1.18e-81,"71.359223299999996","Bos taurus (Bovine)","GO:0001654; GO:0003924; GO:0005525; GO:0005794; GO:0005886; GO:0006886; GO:0007420; GO:0019003; GO:0032482; GO:0034389"
"26",58.7387084995011,9.4280677926256,1.14196479754102,8.25600562550344,1.50628529663964e-16,2.01982712316238e-15,"Pver_gene_g86","Pver_g86.t1","swiss-prot","Q99M71","Mammalian ependymin-related protein 1 (MERP-1)",195,180,34.4,108,4.06e-28,"80.357142859999996","Mus musculus (Mouse)","GO:0005509; GO:0005615; GO:0005764; GO:0007160; GO:0008289; GO:0043202"
"27",560.493408227018,9.1552826036537,1.07764822912751,8.49561327731778,1.96890524587962e-17,3.01510460138252e-16,"Pver_gene_g12535","Pver_g12535.t1","swiss-prot","P62750","60S ribosomal protein L23a (Large ribosomal subunit protein uL23)",398,126,81,206,1.5e-64,"80.769230769999993","Homo sapiens (Human)","GO:0000027; GO:0000184; GO:0003723; GO:0003735; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0006412; GO:0006413; GO:0006614; GO:0019083; GO:0019843; GO:0022625; GO:0045296; GO:0070062; GO:1904841"
"28",47.4835435012075,1.35189759310995,0.41454017197268,3.26119803221156,0.00110942528877126,0.00280389906966799,"Pver_gene_g12533","Pver_g12533.t1","swiss-prot","P42638","Tropomyosin-2 (Tropomyosin II) (SmTMII) (TMII)",269,210,33.3,70.5,7.52e-13,"73.943661969999994","Schistosoma mansoni (Blood fluke)",NA
"29",64.6710890529534,9.55376250760206,1.13687910694298,8.40349906094391,4.33368280473309e-17,6.25403592861481e-16,"Pver_gene_g10866","Pver_g10866.t2","trembl","A0A2B4S5H6","AbfB domain-containing protein",1779,652,28.374,131,6.55e-27,"80.593325089999993","Stylophora pistillata (Smooth cauliflower coral)","GO:0046373; GO:0046556"
"30",22.8054244863738,3.4941737622708,1.15319864550973,3.02998427536856,0.00244566471514371,0.0058605372988814,"Pver_gene_g14193","Pver_g14193.t1","swiss-prot","Q5HZY0","UBX domain-containing protein 4 (Erasin) (UBX domain-containing protein 2)",751,269,36.4,152,3.06e-38,"53.162055340000002","Rattus norvegicus (Rat)","GO:0005635; GO:0005789; GO:0005829; GO:0006986; GO:0030433"
"31",24.8527215937402,8.17631894590766,1.35368076080307,6.04006438050953,1.54052748040384e-09,7.71157663304669e-09,"Pver_gene_g11115","Pver_g11115.t1","swiss-prot","Q32KH7","Arylsulfatase I (ASI) (EC 3.1.6.-)",1075,510,42.2,393,1.56e-123,"89.005235600000006","Canis lupus familiaris (Dog) (Canis familiaris)","GO:0005576; GO:0005783; GO:0008484; GO:0046872"
"32",81.7037644814062,-2.31911553958627,0.383057358055093,-6.05422527676057,1.41095042303276e-09,7.12727331452591e-09,"Pver_gene_g10245","Pver_g10245.t1","swiss-prot","Q7ZXH2","E3 SUMO-protein ligase NSE2 (EC 2.3.2.-) (E3 SUMO-protein transferase NSE2) (MMS21 homolog) (Non-structural maintenance of chromosomes element 2 homolog) (Non-SMC element 2 homolog)",228,230,29.1,105,1.14e-26,"96.638655459999995","Xenopus laevis (African clawed frog)","GO:0000722; GO:0000724; GO:0000781; GO:0007049; GO:0008270; GO:0016605; GO:0019789; GO:0030915; GO:0034184; GO:0045842; GO:0051301; GO:0090398"
"33",253.30923240637,4.80497062936701,1.28434600597348,3.74118080876893,0.000183157689287373,0.000526485116485436,"Pver_gene_g10243","Pver_g10243.t1","swiss-prot","Q9Y5A9","YTH domain-containing family protein 2 (CLL-associated antigen KW-14) (High-glucose-regulated protein 8) (Renal carcinoma antigen NY-REN-2)",544,186,72.6,296,2.18e-92,"32.124352330000001","Homo sapiens (Human)","GO:0000932; GO:0001556; GO:0003723; GO:0005634; GO:0005829; GO:0006402; GO:0006959; GO:0034451; GO:0036464; GO:0043488; GO:0045087; GO:0045746; GO:0048598; GO:0050767; GO:0060339; GO:0061157; GO:0071425; GO:0098508; GO:1902036; GO:1903538; GO:1903679; GO:1990247"
"34",114.196073199122,-1.36841607538535,0.398130448807121,-3.43710479689609,0.000587968064094753,0.00155642142844584,"Pver_gene_g10240","Pver_g10240.t1","trembl","A0A1S3H6Y7","paramyosin isoform X3",496,490,40.2,304,2.17e-94,"97.415506960000002","Lingula unguis",NA
"35",52.7242166024616,9.27301956979216,1.17294123259468,7.90578360799815,2.6625334504599e-15,2.97437549775117e-14,"Pver_gene_g10249","Pver_g10249.t1","trembl","A0A1X7SMV3","Dimer_Tnp_hAT domain-containing protein",253,118,48.3,113,1.61e-26,"44.029850750000001","Amphimedon queenslandica (Sponge)","GO:0046983"
"36",252.697407374174,-1.02506348006524,0.283546405303186,-3.61515244380962,0.000300170936063656,0.000832033969153241,"Pver_gene_g19612","Pver_g19612.t1","swiss-prot","Q54MZ4","Mitochondrial substrate carrier family protein B",147,95,46.3,89,2.79e-20,"21.88940092","Dictyostelium discoideum (Slime mold)","GO:0005509; GO:0005739; GO:0005743; GO:0016021; GO:0022857"
"37",16.7405158569986,7.61797609010172,1.27766345729632,5.96242777908216,2.48517503483534e-09,1.21657622764575e-08,"Pver_gene_g15744","Pver_g15744.t1","swiss-prot","A2AX52","Collagen alpha-4(VI) chain",544,196,33.7,93.2,1.87e-18,"8.4885231700000006","Mus musculus (Mouse)","GO:0005518; GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023"
"38",469.419233042987,-2.08919676736596,0.244189268174788,-8.55564531144971,1.17211175683636e-17,1.8609970715905e-16,"Pver_gene_g15747","Pver_g15747.t1","swiss-prot","Q3UVR3","Tau-tubulin kinase 2 (EC 2.7.11.1) (Protein bartleby)",1079,291,68,438,2.55e-133,"23.411102169999999","Mus musculus (Mouse)","GO:0000226; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005814; GO:0005829; GO:0007026; GO:0007224; GO:0008589; GO:0018105; GO:0019894; GO:0021549; GO:0021681; GO:0021915; GO:0021935; GO:0030334; GO:0030900; GO:0035869; GO:0036064; GO:0042733; GO:0060271; GO:1902817; GO:1902857; GO:1903828; GO:1904527; GO:1990403"
"39",28.2284778302676,-1.52966814703574,0.522772521199522,-2.92606838539611,0.00343275469938332,0.00800357582162524,"Pver_gene_g15743","Pver_g15743.t1","swiss-prot","A8TSS9","Doublesex- and mab-3-related transcription factor A2 (Doublesex- and mab-3-related transcription factor 5)",392,267,36.3,140,1.95e-36,"59.598214290000001","Monopterus albus (Swamp eel)","GO:0003700; GO:0005634; GO:0043565; GO:0046872"
"40",61.6431543578271,-1.66763569246268,0.382931086412139,-4.35492377515637,1.33113229601738e-05,4.38477350287609e-05,"Pver_gene_g15748","Pver_g15748.t2","swiss-prot","Q5T3U5","Multidrug resistance-associated protein 7 (ATP-binding cassette sub-family C member 10)",1594,1220,50.1,1075,0,"81.769436999999996","Homo sapiens (Human)","GO:0005524; GO:0005765; GO:0005886; GO:0016020; GO:0016021; GO:0016887; GO:0042626; GO:0055085"
"41",201.448202990354,-0.859738336139237,0.34887060727795,-2.46434729152827,0.0137263040484451,0.0278035545609517,"Pver_gene_g14269","Pver_g14269.t1","swiss-prot","Q9JLI7","Sperm-associated antigen 6 (Axoneme central apparatus protein) (Protein PF16 homolog)",523,521,77.2,818,0,"102.7613412","Mus musculus (Mouse)","GO:0005874; GO:0007288; GO:0015630; GO:0021591; GO:0030317; GO:0097228; GO:1990716"
"42",115.782482330448,-1.66306649256239,0.277517658955773,-5.99265105802665,2.06447517913667e-09,1.02027914009021e-08,"Pver_gene_g3377","Pver_g3377.t1","swiss-prot","P0C6R2","Armadillo repeat-containing protein 2",897,116,42.2,84.3,2.97e-15,"13.41040462","Bos taurus (Bovine)","GO:0007288"
"43",128.608301645202,4.95547533892836,0.729634444831081,6.79172340894022,1.10801829197648e-11,7.58611465511937e-11,"Pver_gene_g9067","Pver_g9067.t1","swiss-prot","A7RM20","Eukaryotic translation initiation factor 3 subunit I (eIF3i)",322,321,77.3,551,0,"100","Nematostella vectensis (Starlet sea anemone)","GO:0001732; GO:0003743; GO:0005852; GO:0016282; GO:0033290"
"44",57.737449313253,0.722486098698523,0.317192363328596,2.2777537615244,0.0227412526312318,0.0436605057934925,"Pver_gene_g9061","Pver_g9061.t1","swiss-prot","Q9H0G5","Nuclear speckle splicing regulatory protein 1 (Coiled-coil domain-containing protein 55) (Nuclear speckle-related protein 70) (NSrp70)",411,196,57.1,195,1.07e-55,"35.125448030000001","Homo sapiens (Human)","GO:0000381; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0006397; GO:0008380; GO:0016607; GO:0032502; GO:1990904"
"45",69.838952944847,9.6665402173511,1.13143559340159,8.54360625892038,1.3009677944572e-17,2.04951573855553e-16,"Pver_gene_g9060","Pver_g9060.t1","swiss-prot","O42305","Flotillin-2 (Reggie-1) (REG-1)",86,80,41.3,58.5,1.53e-10,"18.691588790000001","Carassius auratus (Goldfish)","GO:0005768; GO:0007155; GO:0016020; GO:0030139"
"46",141.340352176923,0.999341626967347,0.232107170268259,4.30551811825699,1.66595353902504e-05,5.44838385719898e-05,"Pver_gene_g9063","Pver_g9063.t1","swiss-prot","Q5RAU7","E3 ubiquitin-protein ligase BRE1B (BRE1-B) (EC 2.3.2.27) (RING finger protein 40) (RING-type E3 ubiquitin transferase BRE1B)",845,302,53.642,291,2.03e-83,"30.169830170000001","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","GO:0000151; GO:0004842; GO:0005634; GO:0010390; GO:0031625; GO:0033503; GO:0033523; GO:0042803; GO:0046872"
"47",43.9215935824207,5.28170502937423,1.30389286377049,4.05072009835305,5.10602560112606e-05,0.000157439169051401,"Pver_gene_g9062","Pver_g9062.t1","swiss-prot","Q9QZX7","Serine racemase (EC 5.1.1.18) (D-serine ammonia-lyase) (D-serine dehydratase) (EC 4.3.1.18) (L-serine ammonia-lyase) (L-serine dehydratase) (EC 4.3.1.17)",327,325,52.6,330,1.16e-111,"95.870206490000001","Mus musculus (Mouse)","GO:0000287; GO:0003941; GO:0005509; GO:0005524; GO:0005737; GO:0005886; GO:0006563; GO:0007420; GO:0007568; GO:0008721; GO:0009069; GO:0016594; GO:0018114; GO:0030165; GO:0030170; GO:0030378; GO:0032496; GO:0042802; GO:0042803; GO:0042866; GO:0043025; GO:0043278; GO:0045177; GO:0070178; GO:0070179"
"48",21.6054044981106,7.96909911773175,1.09806926468563,7.25737380511534,3.94677904580514e-13,3.27730401193916e-12,"Pver_gene_g4955","Pver_g4955.t1","trembl","A0A2B4S885","Uncharacterized protein",504,506,80.4,738,0,"100","Stylophora pistillata (Smooth cauliflower coral)",NA
"49",9.3804945645912,6.76841724888877,1.21761622636316,5.55874429261267,2.71722441484208e-08,1.18187845136324e-07,"Pver_gene_g9069","Pver_g9069.t1","swiss-prot","P35915","Hydroxymethylglutaryl-CoA lyase, mitochondrial (HL) (HMG-CoA lyase) (EC 4.1.3.4) (3-hydroxy-3-methylglutarate-CoA lyase)",319,291,69.8,440,1.35e-155,"97.651006710000004","Gallus gallus (Chicken)","GO:0004419; GO:0005739; GO:0005759; GO:0005777; GO:0006552; GO:0006629; GO:0046872; GO:0046951"
"50",64.4140290423498,-1.4246522672553,0.362863585183553,-3.92613732936207,8.63208839461186e-05,0.000258264101332434,"Pver_gene_g9068","Pver_g9068.t1","swiss-prot","Q9VQX4","Nicotinate phosphoribosyltransferase (NAPRTase) (EC 6.3.4.21)",444,365,59.7,427,1.05e-144,"65.765765770000002","Drosophila melanogaster (Fruit fly)","GO:0004514; GO:0004516; GO:0005829; GO:0006979; GO:0009435; GO:0034355; GO:0046872"
"51",49.0280654995642,4.42573544284638,1.52822971614751,2.89598834264468,0.00377966440265884,0.00872333960233153,"Pver_gene_g8918","Pver_g8918.t1","swiss-prot","Q9CPV4","Glyoxalase domain-containing protein 4",301,289,69.9,422,4.92e-149,"96.979865770000004","Mus musculus (Mouse)","GO:0005739"
"52",106.013083727684,-3.43660688012421,0.806700372995025,-4.26007845684411,2.04355157785654e-05,6.61640302355221e-05,"Pver_gene_g18270","Pver_g18270.t1","swiss-prot","Q3KRB8","Rho GTPase-activating protein 11B (Protein FAM7B1) (Rho-type GTPase-activating protein 11B)",539,183,40.4,122,2.39e-30,"68.539325840000004","Homo sapiens (Human)","GO:0005829; GO:0007165; GO:0021987; GO:0043547; GO:0051056"
"53",101.482228868997,1.01695445933974,0.396227437221025,2.56659272884341,0.0102703160801549,0.0214697722257197,"Pver_gene_g3653","Pver_g3653.t1","swiss-prot","Q9BYB0","SH3 and multiple ankyrin repeat domains protein 3 (Shank3) (Proline-rich synapse-associated protein 2) (ProSAP2)",1646,392,48,383,1.17e-107,"22.645869439999998","Homo sapiens (Human)","GO:0000165; GO:0003779; GO:0005623; GO:0005829; GO:0007411; GO:0007416; GO:0007612; GO:0007613; GO:0008022; GO:0008270; GO:0014069; GO:0017124; GO:0021773; GO:0030054; GO:0030159; GO:0030160; GO:0030425; GO:0030534; GO:0031234; GO:0032232; GO:0035176; GO:0035255; GO:0042297; GO:0043005; GO:0043197; GO:0043621; GO:0044309; GO:0045794; GO:0048170; GO:0048854; GO:0051124; GO:0051835; GO:0051968; GO:0060170; GO:0060291; GO:0060997; GO:0060999; GO:0061001; GO:0071625; GO:0097107; GO:0097110; GO:0097113; GO:0097114; GO:0097117; GO:1900271; GO:1900273; GO:1900451; GO:1900452; GO:2000311; GO:2000463; GO:2000969"
"54",362.554291459816,12.0477927299915,1.06120237650514,11.3529643324665,7.16902345532659e-30,4.21668925054209e-28,"Pver_gene_g3655","Pver_g3655.t1","swiss-prot","Q9UBP4","Dickkopf-related protein 3 (Dickkopf-3) (Dkk-3) (hDkk-3)",341,142,29.577,50.4,8.62e-06,"40.571428570000002","Homo sapiens (Human)","GO:0005615; GO:0009653; GO:0016055; GO:0017015; GO:0030325; GO:0032348; GO:0039706; GO:0045892; GO:0048019; GO:0090090; GO:1902613; GO:2000065"
"55",43.8120145885342,9.00516428711162,1.20046160389949,7.50141800275819,6.31311171365747e-14,5.76647051115725e-13,"Pver_gene_g3657","Pver_g3657.t1","swiss-prot","Q90839","Dickkopf-related protein 3 (Dickkopf-3) (Dkk-3) (Lens fiber protein CLFEST4)",227,147,31.3,61.2,8.99e-10,"42","Gallus gallus (Chicken)","GO:0005615; GO:0007275; GO:0016055; GO:0039706; GO:0048019; GO:0090090"
"56",82.4774675934819,9.91355488393259,1.14966678421245,8.62298104117499,6.52332589352428e-18,1.07303182706192e-16,"Pver_gene_g3658","Pver_g3658.t1","swiss-prot","Q9UBP4","Dickkopf-related protein 3 (Dickkopf-3) (Dkk-3) (hDkk-3)",201,164,27.4,53.1,2.53e-07,"46.857142860000003","Homo sapiens (Human)","GO:0005615; GO:0009653; GO:0016055; GO:0017015; GO:0030325; GO:0032348; GO:0039706; GO:0045892; GO:0048019; GO:0090090; GO:1902613; GO:2000065"
"57",105.532242256964,10.2700835204593,1.27052417238817,8.08334366528023,6.30147211918376e-16,7.81543602769053e-15,"Pver_gene_g22984","Pver_g22984.t1","trembl","A0A2B4RKH4","Uncharacterized protein",178,173,81.503,293,2.1e-99,"97.74011299","Stylophora pistillata (Smooth cauliflower coral)",NA
"58",29.7807255911938,8.44815547493051,1.28466980871665,6.57612984878193,4.82850922655673e-11,2.98238230986368e-10,"Pver_gene_g22985","Pver_g22985.t1","trembl","A0A2B4T1K3","Uncharacterized protein",188,170,44.7,135,7.58e-37,"90.909090910000003","Stylophora pistillata (Smooth cauliflower coral)",NA
